Observation id,Behavior,Behavior type,Start (s),Stop (s),coder
Tali,interacting with tupperware,STATE,1155.009,1155.243,Amanda
Tali,interacting with tupperware,STATE,1155.577,1157.912,Amanda
Tali,interacting with tupperware,STATE,1158.312,1158.813,Amanda
Tali,interacting with tupperware,STATE,1159.147,1159.313,Amanda
Tali,interacting with tupperware,STATE,1159.58,1159.847,Amanda
Tali,interacting with tupperware,STATE,1160.114,1160.348,Amanda
Tali,interacting with tupperware,STATE,1161.015,1162.316,Amanda
Tali,interacting with tupperware,STATE,1162.683,1162.85,Amanda
Tali,interacting with tupperware,STATE,1163.15,1163.551,Amanda
Tali,interacting with tupperware,STATE,1164.084,1164.552,Amanda
Tali,interacting with tupperware,STATE,1164.885,1165.085,Amanda
Tali,interacting with tupperware,STATE,1165.352,1165.586,Amanda
Tali,interacting with tupperware,STATE,1165.886,1166.12,Amanda
Tali,interacting with tupperware,STATE,1166.387,1166.553,Amanda
Tali,interacting with tupperware,STATE,1166.82,1166.987,Amanda
Tali,interacting with tupperware,STATE,1167.221,1167.554,Amanda
Tali,interacting with tupperware,STATE,1167.721,1168.388,Amanda
Tali,interacting with tupperware,STATE,1168.689,1168.822,Amanda
Tali,interacting with tupperware,STATE,1169.356,1169.523,Amanda
Tali,interacting with tupperware,STATE,1170.257,1170.757,Amanda
Tali,interacting with tupperware,STATE,1171.124,1171.391,Amanda
Tali,interacting with tupperware,STATE,1171.691,1172.025,Amanda
Tali,interacting with tupperware,STATE,1172.292,1172.359,Amanda
Tali,interacting with tupperware,STATE,1172.392,1172.659,Amanda
Tali,interacting with tupperware,STATE,1172.993,1173.26,Amanda
Tali,interacting with tupperware,STATE,1173.527,1173.727,Amanda
Tali,interacting with tupperware,STATE,1173.994,1174.327,Amanda
Tali,interacting with tupperware,STATE,1174.594,1174.928,Amanda
Tali,interacting with tupperware,STATE,1175.195,1175.428,Amanda
Tali,interacting with tupperware,STATE,1175.729,1175.895,Amanda
Tali,interacting with tupperware,STATE,1176.162,1176.563,Amanda
Tali,interacting with tupperware,STATE,1177.497,1177.63,Amanda
Tali,interacting with tupperware,STATE,1177.931,1178.364,Amanda
Tali,interacting with tupperware,STATE,1178.398,1178.665,Amanda
Tali,interacting with tupperware,STATE,1178.932,1179.399,Amanda
Tali,interacting with tupperware,STATE,1179.899,1180.266,Amanda
Tali,interacting with tupperware,STATE,1180.433,1181.667,Amanda
Tali,interacting with tupperware,STATE,1181.934,1182.535,Amanda
Tali,interacting with tupperware,STATE,1182.568,1182.802,Amanda
Tali,interacting with tupperware,STATE,1183.135,1183.336,Amanda
Tali,interacting with tupperware,STATE,1183.636,1183.97,Amanda
Tali,interacting with tupperware,STATE,1184.236,1184.47,Amanda
Tali,interacting with tupperware,STATE,1184.77,1185.004,Amanda
Tali,interacting with tupperware,STATE,1185.337,1185.571,Amanda
Tali,interacting with tupperware,STATE,1185.871,1186.105,Amanda
Tali,interacting with tupperware,STATE,1186.372,1186.572,Amanda
Tali,interacting with tupperware,STATE,1186.839,1187.039,Amanda
Tali,interacting with tupperware,STATE,1187.239,1187.506,Amanda
Tali,interacting with tupperware,STATE,1187.84,1188.073,Amanda
Tali,interacting with tupperware,STATE,1188.44,1188.641,Amanda
Tali,interacting with tupperware,STATE,1188.907,1189.074,Amanda
Tali,interacting with tupperware,STATE,1189.408,1189.575,Amanda
Tali,interacting with tupperware,STATE,1192.444,1192.644,Amanda
Tali,interacting with tupperware,STATE,1193.045,1193.211,Amanda
Tali,interacting with tupperware,STATE,1193.445,1193.779,Amanda
Tali,interacting with tupperware,STATE,1194.112,1194.98,Amanda
Tali,interacting with tupperware,STATE,1195.046,1198.016,Amanda
Tali,interacting with tupperware,STATE,1198.45,1198.817,Amanda
Tali,interacting with tupperware,STATE,1198.983,1199.15,Amanda
Tali,interacting with tupperware,STATE,1199.451,1199.617,Amanda
Tali,interacting with tupperware,STATE,1200.118,1200.318,Amanda
Tali,looking at owner,POINT,1202.553,1202.553,Amanda
Tali,alternating gaze,POINT,1203.488,1203.488,Amanda
Tali,interacting with tupperware,STATE,1204.689,1205.022,Amanda
Tali,interacting with tupperware,STATE,1205.423,1205.623,Amanda
Tali,interacting with tupperware,STATE,1205.99,1206.357,Amanda
Tali,interacting with tupperware,STATE,1206.891,1207.191,Amanda
Tali,interacting with tupperware,STATE,1207.458,1207.825,Amanda
Tali,interacting with tupperware,STATE,1208.092,1208.259,Amanda
Tali,interacting with tupperware,STATE,1208.492,1208.859,Amanda
Tali,interacting with tupperware,STATE,1209.059,1209.293,Amanda
Tali,interacting with tupperware,STATE,1209.693,1209.927,Amanda
Tali,interacting with tupperware,STATE,1211.462,1211.762,Amanda
Tali,interacting with tupperware,STATE,1211.829,1212.296,Amanda
Tali,interacting with tupperware,STATE,1212.329,1212.863,Amanda
Tali,interacting with tupperware,STATE,1213.063,1213.397,Amanda
Tali,interacting with tupperware,STATE,1213.697,1213.931,Amanda
Tali,interacting with tupperware,STATE,1214.264,1214.498,Amanda
Tali,interacting with tupperware,STATE,1214.765,1214.998,Amanda
Tali,interacting with tupperware,STATE,1215.299,1215.499,Amanda
Tali,interacting with tupperware,STATE,1215.766,1215.932,Amanda
Tali,interacting with tupperware,STATE,1216.199,1217.3,Amanda
Tali,interacting with tupperware,STATE,1217.601,1217.968,Amanda
Tali,interacting with tupperware,STATE,1218.668,1218.969,Amanda
Tali,interacting with tupperware,STATE,1219.236,1219.469,Amanda
Tali,interacting with tupperware,STATE,1219.836,1220.136,Amanda
Tali,interacting with tupperware,STATE,1223.606,1224.407,Amanda
Tali,interacting with tupperware,STATE,1224.774,1224.841,Amanda
Tali,interacting with tupperware,STATE,1224.874,1225.141,Amanda
Tali,interacting with tupperware,STATE,1225.441,1225.742,Amanda
Tali,interacting with tupperware,STATE,1226.309,1227.043,Amanda
Tali,interacting with tupperware,STATE,1227.109,1227.31,Amanda
Tali,interacting with tupperware,STATE,1227.543,1227.71,Amanda
Tali,interacting with tupperware,STATE,1227.91,1228.244,Amanda
Tali,interacting with tupperware,STATE,1228.511,1228.778,Amanda
Tali,interacting with tupperware,STATE,1228.978,1229.178,Amanda
Tali,interacting with tupperware,STATE,1229.445,1229.712,Amanda
Tali,interacting with tupperware,STATE,1229.912,1230.279,Amanda
Tali,interacting with tupperware,STATE,1230.379,1231.247,Amanda
Tali,interacting with tupperware,STATE,1231.48,1231.914,Amanda
Tali,interacting with tupperware,STATE,1232.114,1232.348,Amanda
Tali,interacting with tupperware,STATE,1232.648,1232.881,Amanda
Tali,interacting with tupperware,STATE,1233.182,1233.415,Amanda
Tali,interacting with tupperware,STATE,1233.682,1233.916,Amanda
Tali,interacting with tupperware,STATE,1234.149,1234.316,Amanda
Tali,interacting with tupperware,STATE,1234.616,1234.783,Amanda
Tali,interacting with tupperware,STATE,1235.084,1235.25,Amanda
Tali,interacting with tupperware,STATE,1235.517,1235.751,Amanda
Tali,interacting with tupperware,STATE,1235.984,1236.218,Amanda
Tali,interacting with tupperware,STATE,1236.518,1236.818,Amanda
Tali,interacting with tupperware,STATE,1237.119,1237.319,Amanda
Tali,interacting with tupperware,STATE,1237.653,1237.853,Amanda
Tali,interacting with tupperware,STATE,1238.12,1238.32,Amanda
Tali,interacting with tupperware,STATE,1238.587,1238.854,Amanda
Tali,interacting with tupperware,STATE,1239.221,1239.454,Amanda
Tali,interacting with tupperware,STATE,1240.055,1240.222,Amanda
Tali,interacting with tupperware,STATE,1240.922,1241.089,Amanda
Tali,interacting with tupperware,STATE,1241.389,1241.656,Amanda
Tali,interacting with tupperware,STATE,1241.89,1242.824,Amanda
Tali,interacting with tupperware,STATE,1243.024,1243.224,Amanda
Tali,interacting with tupperware,STATE,1243.491,1243.658,Amanda
Tali,interacting with tupperware,STATE,1244.125,1244.459,Amanda
Tali,interacting with tupperware,STATE,1245.16,1245.493,Amanda
Tali,interacting with tupperware,STATE,1245.76,1246.094,Amanda
Tali,interacting with tupperware,STATE,1246.361,1246.661,Amanda
Tali,interacting with tupperware,STATE,1246.928,1247.195,Amanda
Tali,interacting with tupperware,STATE,1247.328,1247.628,Amanda
Tali,interacting with tupperware,STATE,1247.895,1248.329,Amanda
Tali,interacting with tupperware,STATE,1248.663,1248.93,Amanda
Tali,End,POINT,1249.363,1249.363,Amanda
Teega,Start,POINT,32.813,32.813,Amanda
Teega,interacting with tupperware,STATE,33.813,35.68,Amanda
Teega,interacting with tupperware,STATE,40.882,42.55,Amanda
Teega,alternating gaze,POINT,46.985,46.985,Amanda
Teega,looking at owner,POINT,48.285,48.285,Amanda
Teega,nudging/scratching/paw owner,POINT,49.418,49.418,Amanda
Teega,positioning in front of owner,POINT,53.22,53.22,Amanda
Teega,looking at owner,POINT,74.662,74.662,Amanda
Teega,alternating gaze,POINT,96.003,96.003,Amanda
Teega,bark/whine vocalization,POINT,121.613,121.613,Amanda
Teega,bark/whine vocalization,POINT,124.648,124.648,Amanda
Teega,looking at owner,POINT,125.548,125.548,Amanda
Teega,looking at owner,POINT,155.493,155.493,Amanda
Teega,bark/whine vocalization,POINT,159.395,159.395,Amanda
Teega,bark/whine vocalization,POINT,175.935,175.935,Amanda
Teega,looking at owner,POINT,176.468,176.468,Amanda
Teega,bark/whine vocalization,POINT,204.345,204.345,Amanda
Teega,End,POINT,212.813,212.813,Amanda
Teega,Start,POINT,274.205,274.205,Amanda
Teega,interacting with tupperware,STATE,274.972,281.642,Amanda
Teega,interacting with tupperware,STATE,291.545,292.278,Amanda
Teega,interacting with tupperware,STATE,292.445,292.745,Amanda
Teega,interacting with tupperware,STATE,293.113,293.38,Amanda
Teega,looking at owner,POINT,299.082,299.082,Amanda
Teega,nudging/scratching/paw owner,POINT,300.182,300.182,Amanda
Teega,positioning in front of owner,POINT,300.915,300.915,Amanda
Teega,looking at owner,POINT,319.523,319.523,Amanda
Teega,looking at owner,POINT,332.662,332.662,Amanda
Teega,bark/whine vocalization,POINT,334.562,334.562,Amanda
Teega,looking at owner,POINT,338.297,338.297,Amanda
Teega,bark/whine vocalization,POINT,340.697,340.697,Amanda
Teega,bark/whine vocalization,POINT,344.965,344.965,Amanda
Teega,bark/whine vocalization,POINT,347.333,347.333,Amanda
Teega,bark/whine vocalization,POINT,353.168,353.168,Amanda
Teega,bark/whine vocalization,POINT,359.872,359.872,Amanda
Teega,soundboard press,POINT,360.505,360.505,Amanda
Teega,looking at owner,POINT,362.84,362.84,Amanda
Teega,bark/whine vocalization,POINT,367.908,367.908,Amanda
Teega,soundboard press,POINT,369.142,369.142,Amanda
Teega,looking at owner,POINT,371.175,371.175,Amanda
Teega,alternating gaze,POINT,372.377,372.377,Amanda
Teega,looking at owner,POINT,375.978,375.978,Amanda
Teega,looking at owner,POINT,380.547,380.547,Amanda
Teega,bark/whine vocalization,POINT,390.117,390.117,Amanda
Teega,bark/whine vocalization,POINT,395.618,395.618,Amanda
Teega,looking at owner,POINT,396.952,396.952,Amanda
Teega,bark/whine vocalization,POINT,405.155,405.155,Amanda
Teega,looking at owner,POINT,407.457,407.457,Amanda
Teega,bark/whine vocalization,POINT,414.827,414.827,Amanda
Teega,bark/whine vocalization,POINT,432.733,432.733,Amanda
Teega,bark/whine vocalization,POINT,436,436,Amanda
Teega,bark/whine vocalization,POINT,439.168,439.168,Amanda
Teega,looking at owner,POINT,442.703,442.703,Amanda
Teega,bark/whine vocalization,POINT,445.005,445.005,Amanda
Teega,bark/whine vocalization,POINT,447.538,447.538,Amanda
Teega,End,POINT,454.208,454.208,Amanda
Teega,Start,POINT,530.37,530.37,Amanda
Teega,interacting with tupperware,STATE,531.07,531.203,Amanda
Teega,interacting with tupperware,STATE,531.67,533.972,Amanda
Teega,alternating gaze,POINT,536.273,536.273,Amanda
Teega,bark/whine vocalization,POINT,539.007,539.007,Amanda
Teega,interacting with tupperware,STATE,546.443,546.877,Amanda
Teega,alternating gaze,POINT,553.145,553.145,Amanda
Teega,looking at owner,POINT,554.613,554.613,Amanda
Teega,looking at owner,POINT,556.28,556.28,Amanda
Teega,positioning in front of owner,POINT,556.613,556.613,Amanda
Teega,bark/whine vocalization,POINT,560.148,560.148,Amanda
Teega,bark/whine vocalization,POINT,565.75,565.75,Amanda
Teega,bark/whine vocalization,POINT,570.752,570.752,Amanda
Teega,bark/whine vocalization,POINT,574.12,574.12,Amanda
Teega,looking at owner,POINT,576.422,576.422,Amanda
Teega,bark/whine vocalization,POINT,580.99,580.99,Amanda
Teega,soundboard press,POINT,594.895,594.895,Amanda
Teega,alternating gaze,POINT,598.53,598.53,Amanda
Teega,bark/whine vocalization,POINT,600.13,600.13,Amanda
Teega,bark/whine vocalization,POINT,603.698,603.698,Amanda
Teega,bark/whine vocalization,POINT,606.733,606.733,Amanda
Teega,bark/whine vocalization,POINT,611.268,611.268,Amanda
Teega,soundboard press,POINT,613.635,613.635,Amanda
Teega,looking at owner,POINT,614.537,614.537,Amanda
Teega,bark/whine vocalization,POINT,621.772,621.772,Amanda
Teega,looking at owner,POINT,622.772,622.772,Amanda
Teega,bark/whine vocalization,POINT,625.407,625.407,Amanda
Teega,bark/whine vocalization,POINT,676.993,676.993,Amanda
Teega,End,POINT,710.373,710.373,Amanda
Teega,Start,POINT,780.433,780.433,Amanda
Teega,interacting with tupperware,STATE,780.9,781.233,Amanda
Teega,interacting with tupperware,STATE,782.6,783.333,Amanda
Teega,interacting with tupperware,STATE,783.467,784.402,Amanda
Teega,interacting with tupperware,STATE,785.935,787.335,Amanda
Teega,interacting with tupperware,STATE,788.937,789.203,Amanda
Teega,interacting with tupperware,STATE,790.77,791.137,Amanda
Teega,interacting with tupperware,STATE,791.37,792.337,Amanda
Teega,interacting with tupperware,STATE,792.805,793.705,Amanda
Teega,interacting with tupperware,STATE,793.938,794.472,Amanda
Teega,interacting with tupperware,STATE,794.872,795.172,Amanda
Teega,interacting with tupperware,STATE,795.538,795.905,Amanda
Teega,interacting with tupperware,STATE,796.672,796.94,Amanda
Teega,alternating gaze,POINT,797.24,797.24,Amanda
Teega,interacting with tupperware,STATE,798.373,798.873,Amanda
Teega,interacting with tupperware,STATE,799.74,799.973,Amanda
Teega,interacting with tupperware,STATE,800.207,800.307,Amanda
Teega,interacting with tupperware,STATE,801.808,802.108,Amanda
Teega,interacting with tupperware,STATE,802.542,804.875,Amanda
Teega,interacting with tupperware,STATE,805.075,805.843,Amanda
Teega,interacting with tupperware,STATE,806.243,807.543,Amanda
Teega,interacting with tupperware,STATE,808.21,816.747,Amanda
Teega,bark/whine vocalization,POINT,817.713,817.713,Amanda
Teega,looking at owner,POINT,822.048,822.048,Amanda
Teega,alternating gaze,POINT,823.35,823.35,Amanda
Teega,interacting with tupperware,STATE,826.95,828.718,Amanda
Teega,interacting with tupperware,STATE,831.487,832.787,Amanda
Teega,bark/whine vocalization,POINT,832.82,832.82,Amanda
Teega,interacting with tupperware,STATE,836.022,837.055,Amanda
Teega,bark/whine vocalization,POINT,836.188,836.188,Amanda
Teega,interacting with tupperware,STATE,838.155,838.488,Amanda
Teega,interacting with tupperware,STATE,838.955,839.788,Amanda
Teega,looking at owner,POINT,840.823,840.823,Amanda
Teega,positioning in front of owner,POINT,842.89,842.89,Amanda
Teega,bark/whine vocalization,POINT,845.225,845.225,Amanda
Teega,bark/whine vocalization,POINT,847.292,847.292,Amanda
Teega,bark/whine vocalization,POINT,852.26,852.26,Amanda
Teega,bark/whine vocalization,POINT,856.895,856.895,Amanda
Teega,bark/whine vocalization,POINT,878.17,878.17,Amanda
Teega,interacting with tupperware,STATE,878.337,878.637,Amanda
Teega,bark/whine vocalization,POINT,879.505,879.505,Amanda
Teega,interacting with tupperware,STATE,879.572,880.105,Amanda
Teega,bark/whine vocalization,POINT,879.638,879.638,Amanda
Teega,alternating gaze,POINT,881.372,881.372,Amanda
Teega,interacting with tupperware,STATE,884.873,884.973,Amanda
Teega,bark/whine vocalization,POINT,887.44,887.44,Amanda
Teega,looking at owner,POINT,888.808,888.808,Amanda
Teega,looking at owner,POINT,890.308,890.308,Amanda
Teega,bark/whine vocalization,POINT,894.377,894.377,Amanda
Teega,looking at owner,POINT,898.178,898.178,Amanda
Teega,bark/whine vocalization,POINT,898.645,898.645,Amanda
Teega,looking at owner,POINT,903.513,903.513,Amanda
Teega,alternating gaze,POINT,905.848,905.848,Amanda
Teega,bark/whine vocalization,POINT,906.315,906.315,Amanda
Teega,looking at owner,POINT,909.382,909.382,Amanda
Teega,bark/whine vocalization,POINT,914.552,914.552,Amanda
Teega,looking at owner,POINT,917.518,917.518,Amanda
Teega,nudging/scratching/paw owner,POINT,918.453,918.453,Amanda
Teega,bark/whine vocalization,POINT,920.153,920.153,Amanda
Teega,bark/whine vocalization,POINT,926.422,926.422,Amanda
Teega,bark/whine vocalization,POINT,931.492,931.492,Amanda
Teega,looking at owner,POINT,935.225,935.225,Amanda
Teega,nudging/scratching/paw owner,POINT,937.327,937.327,Amanda
Teega,bark/whine vocalization,POINT,937.593,937.593,Amanda
Teega,looking at owner,POINT,952.132,952.132,Amanda
Teega,bark/whine vocalization,POINT,956.1,956.1,Amanda
Teega,looking at owner,POINT,960.235,960.235,Amanda
Teega,End,POINT,960.435,960.435,Amanda
Teega,Start,POINT,1027.527,1027.527,Amanda
Teega,interacting with tupperware,STATE,1028.362,1029.028,Amanda
Teega,interacting with tupperware,STATE,1029.528,1029.928,Amanda
Teega,interacting with tupperware,STATE,1029.995,1030.795,Amanda
Teega,interacting with tupperware,STATE,1031.095,1031.328,Amanda
Teega,interacting with tupperware,STATE,1031.495,1032.963,Amanda
Teega,interacting with tupperware,STATE,1033.297,1034.73,Amanda
Teega,interacting with tupperware,STATE,1034.83,1038.165,Amanda
Teega,alternating gaze,POINT,1038.232,1038.232,Amanda
Teega,bark/whine vocalization,POINT,1038.865,1038.865,Amanda
Teega,interacting with tupperware,STATE,1039.098,1039.832,Amanda
